BLOCK,TRACT,CCA,TR_POP_RAT,TR_HH_RAT,TR_HU_RAT
170316707001013,17031670700,West Englewood,0.025486251,0.027093596,0.025925926
170316707002002,17031670700,West Englewood,0.052313883,0.051724138,0.044444444
170316707002008,17031670700,West Englewood,0.018779343,0.022167488,0.022222222
170316707002010,17031670700,West Englewood,0.037558685,0.02955665,0.033333333
170316707001003,17031670700,West Englewood,0.02481556,0.024630542,0.018518519
170316707001019,17031670700,West Englewood,0.027498323,0.022167488,0.016666667
170316707002011,17031670700,West Englewood,0.018779343,0.022167488,0.025925926
170316707002014,17031670700,West Englewood,0,0,0
170316707001020,17031670700,West Englewood,0.018779343,0.017241379,0.024074074
170316707001016,17031670700,West Englewood,0.033534541,0.022167488,0.016666667
170316707001015,17031670700,West Englewood,0.020120724,0.036945813,0.031481481
170316707001009,17031670700,West Englewood,0.01676727,0.022167488,0.024074074
170316707002003,17031670700,West Englewood,0.04091214,0.027093596,0.033333333
170316707001011,17031670700,West Englewood,0,0,0.009259259
170316707002017,17031670700,West Englewood,0.004024145,0.004926108,0.005555556
170316707002001,17031670700,West Englewood,0.036887995,0.039408867,0.055555556
170316707002009,17031670700,West Englewood,0.031522468,0.032019704,0.031481481
170316707002016,17031670700,West Englewood,0.038900067,0.044334975,0.038888889
170316707002006,17031670700,West Englewood,0.040241449,0.041871921,0.038888889
170316707001018,17031670700,West Englewood,0.025486251,0.024630542,0.02962963
170316707002004,17031670700,West Englewood,0,0,0
170316707001000,17031670700,West Englewood,0,0,0
170316707001022,17031670700,West Englewood,0.018108652,0.019704433,0.022222222
170316707001007,17031670700,West Englewood,0.025486251,0.032019704,0.02962963
170316707001014,17031670700,West Englewood,0.036217304,0.024630542,0.022222222
170316707002007,17031670700,West Englewood,0.058350101,0.073891626,0.064814815
170316707001008,17031670700,West Englewood,0.030851777,0.02955665,0.027777778
170316707001001,17031670700,West Englewood,0.024144869,0.036945813,0.027777778
170316707001005,17031670700,West Englewood,0.037558685,0.034482759,0.027777778
170316707001012,17031670700,West Englewood,0.018108652,0.012315271,0.009259259
170316707001002,17031670700,West Englewood,0.022803488,0.027093596,0.025925926
170316707001004,17031670700,West Englewood,0.015425889,0.017241379,0.016666667
170316707001017,17031670700,West Englewood,0.025486251,0.02955665,0.02962963
170316707002000,17031670700,West Englewood,0.002682763,0.002463054,0.011111111
170316707002013,17031670700,West Englewood,0.026827632,0.024630542,0.024074074
170316707002015,17031670700,West Englewood,0,0,0
170316707002018,17031670700,West Englewood,0.003353454,0.007389163,0.005555556
170316708002023,17031670800,West Englewood,0.022018349,0.020560748,0.023943662
170316708001016,17031670800,West Englewood,0.020795107,0.020560748,0.015492958
170316708001008,17031670800,West Englewood,0.033639144,0.026168224,0.022535211
170316708002027,17031670800,West Englewood,0.013455657,0.020560748,0.015492958
170316708002020,17031670800,West Englewood,0.031804281,0.035514019,0.028169014
170316708002018,17031670800,West Englewood,0.025688073,0.024299065,0.026760563
170316708002014,17031670800,West Englewood,0.014678899,0.013084112,0.012676056
170316708002008,17031670800,West Englewood,0.019571865,0.007476636,0.005633803
170316708001013,17031670800,West Englewood,0.017737003,0.026168224,0.026760563
170316708002013,17031670800,West Englewood,0.012844037,0.018691589,0.030985915
170316708002015,17031670800,West Englewood,0.011620795,0.01682243,0.014084507
170316708002016,17031670800,West Englewood,0.009785933,0.011214953,0.014084507
170316708002021,17031670800,West Englewood,0.018348624,0.039252336,0.038028169
170316708002022,17031670800,West Englewood,0.02324159,0.022429907,0.028169014
170316708002006,17031670800,West Englewood,0.012232416,0.013084112,0.009859155
170316708002024,17031670800,West Englewood,0.019571865,0.024299065,0.025352113
170316708001009,17031670800,West Englewood,0.012232416,0.011214953,0.015492958
170316708002011,17031670800,West Englewood,0.020183486,0.022429907,0.018309859
170316708001005,17031670800,West Englewood,0.032415902,0.041121495,0.033802817
170316708002028,17031670800,West Englewood,0.017125382,0.022429907,0.021126761
170316708001010,17031670800,West Englewood,0.017737003,0.013084112,0.011267606
170316708001017,17031670800,West Englewood,0.009785933,0.011214953,0.026760563
170316708002000,17031670800,West Englewood,0.004281346,0.003738318,0.008450704
170316708002026,17031670800,West Englewood,0,0,0
170316708001014,17031670800,West Englewood,0.024464832,0.022429907,0.021126761
170316708002025,17031670800,West Englewood,0,0,0
170316708002017,17031670800,West Englewood,0.054434251,0.041121495,0.032394366
170316708002003,17031670800,West Englewood,0.029357798,0.037383178,0.038028169
170316708001012,17031670800,West Englewood,0.004281346,0.003738318,0.005633803
170316708001006,17031670800,West Englewood,0.029969419,0.028037383,0.022535211
170316708002002,17031670800,West Englewood,0.002446483,0.001869159,0.001408451
170316708002029,17031670800,West Englewood,0.012232416,0.007476636,0.008450704
170316708002004,17031670800,West Englewood,0.039755352,0.037383178,0.038028169
170316708001011,17031670800,West Englewood,0.047706422,0.044859813,0.046478873
170316708001003,17031670800,West Englewood,0.018960245,0.026168224,0.033802817
170316708001015,17031670800,West Englewood,0.049541284,0.042990654,0.036619718
170316708001018,17031670800,West Englewood,0.013455657,0.013084112,0.016901408
170316708002001,17031670800,West Englewood,0,0,0.001408451
170316708002012,17031670800,West Englewood,0.016513761,0.020560748,0.018309859
170316708001002,17031670800,West Englewood,0,0,0
170316708002005,17031670800,West Englewood,0.025688073,0.022429907,0.021126761
170316708002007,17031670800,West Englewood,0.022629969,0.020560748,0.023943662
170316708002009,17031670800,West Englewood,0.003669725,0.007476636,0.014084507
170316708002010,17031670800,West Englewood,0.034250765,0.029906542,0.028169014
170316708002019,17031670800,West Englewood,0.042813456,0.039252336,0.032394366
170316708001000,17031670800,West Englewood,0.022018349,0.020560748,0.018309859
170316708001004,17031670800,West Englewood,0.022629969,0.018691589,0.021126761
170316708001001,17031670800,West Englewood,0.032415902,0.026168224,0.025352113
170316708001007,17031670800,West Englewood,0.029969419,0.022429907,0.021126761
170316709002000,17031670900,West Englewood,0.003700962,0.004264392,0.00617284
170316709001001,17031670900,West Englewood,0,0,0
170316709002006,17031670900,West Englewood,0.034048853,0.025586354,0.026234568
170316709002014,17031670900,West Englewood,0.03034789,0.040511727,0.041666667
170316709002020,17031670900,West Englewood,0.037749815,0.040511727,0.038580247
170316709002013,17031670900,West Englewood,0.025906736,0.025586354,0.029320988
170316709002012,17031670900,West Englewood,0.016284234,0.014925373,0.021604938
170316709002022,17031670900,West Englewood,0.013323464,0.017057569,0.020061728
170316709001007,17031670900,West Englewood,0.041450777,0.046908316,0.038580247
170316709002015,17031670900,West Englewood,0.024426351,0.019189765,0.024691358
170316709002011,17031670900,West Englewood,0.053293856,0.057569296,0.060185185
170316709002021,17031670900,West Englewood,0.019985196,0.02771855,0.029320988
170316709002027,17031670900,West Englewood,0,0,0
170316709002017,17031670900,West Englewood,0.029607698,0.02771855,0.026234568
170316709001006,17031670900,West Englewood,0.035529238,0.053304904,0.050925926
170316709001000,17031670900,West Englewood,0.003700962,0.004264392,0.00462963
170316709002016,17031670900,West Englewood,0.031088083,0.025586354,0.035493827
170316709002008,17031670900,West Englewood,0.035529238,0.034115139,0.035493827
170316709002009,17031670900,West Englewood,0.004441155,0.006396588,0.00462963
170316709001009,17031670900,West Englewood,0.019985196,0.019189765,0.021604938
170316709002023,17031670900,West Englewood,0.003700962,0.004264392,0.00308642
170316709001008,17031670900,West Englewood,0.017764619,0.019189765,0.032407407
170316709001004,17031670900,West Englewood,0.066617321,0.081023454,0.078703704
170316709002018,17031670900,West Englewood,0.043671355,0.040511727,0.029320988
170316709002025,17031670900,West Englewood,0.010362694,0.008528785,0.007716049
170316709001010,17031670900,West Englewood,0.124352332,0.106609808,0.092592593
170316709002001,17031670900,West Englewood,0.001480385,0.002132196,0.00154321
170316709002003,17031670900,West Englewood,0.037009623,0.029850746,0.026234568
170316709002005,17031670900,West Englewood,0.034048853,0.025586354,0.018518519
170316709002019,17031670900,West Englewood,0.012583272,0.019189765,0.013888889
170316709002004,17031670900,West Englewood,0.027387121,0.031982942,0.037037037
170316709002007,17031670900,West Englewood,0.016284234,0.012793177,0.023148148
170316709001002,17031670900,West Englewood,0.058475204,0.053304904,0.052469136
170316709002026,17031670900,West Englewood,0,0,0
170316709002024,17031670900,West Englewood,0.001480385,0.002132196,0.00154321
170316709002010,17031670900,West Englewood,0,0,0.00154321
170316709002002,17031670900,West Englewood,0.025906736,0.029850746,0.027777778
170316709001003,17031670900,West Englewood,0.020725389,0.014925373,0.013888889
170316709001005,17031670900,West Englewood,0.037749815,0.02771855,0.023148148
170316711001020,17031671100,West Englewood,0.058776807,0.045945946,0.041841004
170316711001004,17031671100,West Englewood,0.012708499,0,0
170316711001011,17031671100,West Englewood,0.038125496,0.040540541,0.046025105
170316711001012,17031671100,West Englewood,0.062748213,0.064864865,0.054393305
170316711001003,17031671100,West Englewood,0.005559968,0.002702703,0.00209205
170316711001021,17031671100,West Englewood,0.044479746,0.051351351,0.050209205
170316711001009,17031671100,West Englewood,0.010325655,0.013513514,0.016736402
170316711001006,17031671100,West Englewood,0.060365369,0.051351351,0.050209205
170316711001024,17031671100,West Englewood,0.048451152,0.045945946,0.054393305
170316711001005,17031671100,West Englewood,0,0,0
170316711001000,17031671100,West Englewood,0,0,0
170316711001019,17031671100,West Englewood,0.055599682,0.067567568,0.066945607
170316711001001,17031671100,West Englewood,0,0,0
170316711001016,17031671100,West Englewood,0.038125496,0.032432432,0.037656904
170316711001007,17031671100,West Englewood,0.036536934,0.040540541,0.043933054
170316711001008,17031671100,West Englewood,0.042096902,0.048648649,0.048117155
170316711001014,17031671100,West Englewood,0,0,0
170316711001017,17031671100,West Englewood,0.076250993,0.051351351,0.052301255
170316711001026,17031671100,West Englewood,0.071485306,0.07027027,0.069037657
170316711001013,17031671100,West Englewood,0.027799841,0.043243243,0.037656904
170316711001018,17031671100,West Englewood,0.041302621,0.040540541,0.050209205
170316711001022,17031671100,West Englewood,0.064336775,0.072972973,0.071129707
170316711001023,17031671100,West Englewood,0.052422558,0.056756757,0.060669456
170316711001010,17031671100,West Englewood,0.044479746,0.059459459,0.050209205
170316711001002,17031671100,West Englewood,0.004765687,0.005405405,0.0041841
170316711001025,17031671100,West Englewood,0.091342335,0.075675676,0.071129707
170316711001015,17031671100,West Englewood,0.011914218,0.018918919,0.020920502
170316712002009,17031671200,West Englewood,0.051118211,0.04815864,0.047034765
170316712002008,17031671200,West Englewood,0.067891374,0.056657224,0.042944785
170316712002012,17031671200,West Englewood,0.059904153,0.07082153,0.063394683
170316712001005,17031671200,West Englewood,0.023162939,0.028328612,0.044989775
170316712002004,17031671200,West Englewood,0.063897764,0.073654391,0.073619632
170316712001008,17031671200,West Englewood,0.029552716,0.016997167,0.022494888
170316712002002,17031671200,West Englewood,0.036741214,0.042492918,0.030674847
170316712001007,17031671200,West Englewood,0.033546326,0.036827195,0.042944785
170316712001009,17031671200,West Englewood,0.040734824,0.045325779,0.044989775
170316712002011,17031671200,West Englewood,0.034345048,0.039660057,0.053169734
170316712001012,17031671200,West Englewood,0.072683706,0.073654391,0.069529652
170316712001011,17031671200,West Englewood,0.075878594,0.093484419,0.081799591
170316712002005,17031671200,West Englewood,0.024760383,0.031161473,0.042944785
170316712001002,17031671200,West Englewood,0.024760383,0.019830028,0.022494888
170316712001013,17031671200,West Englewood,0.007188498,0.011331445,0.018404908
170316712002007,17031671200,West Englewood,0.04313099,0.059490085,0.049079755
170316712001003,17031671200,West Englewood,0,0,0
170316712001001,17031671200,West Englewood,0.007188498,0.008498584,0.006134969
170316712002000,17031671200,West Englewood,0,0,0
170316712002003,17031671200,West Englewood,0.03514377,0.025495751,0.024539877
170316712002006,17031671200,West Englewood,0.046325879,0.025495751,0.026584867
170316712002013,17031671200,West Englewood,0.049520767,0.050991501,0.042944785
170316712001006,17031671200,West Englewood,0.06629393,0.053824363,0.053169734
170316712001010,17031671200,West Englewood,0.060702875,0.056657224,0.065439673
170316712002010,17031671200,West Englewood,0.045527157,0.031161473,0.024539877
170316712002001,17031671200,West Englewood,0,0,0
170316712001000,17031671200,West Englewood,0,0,0
170316712001004,17031671200,West Englewood,0,0,0.006134969
170316713001021,17031671300,West Englewood,0.023065476,0.025920873,0.025423729
170316713002003,17031671300,West Englewood,0.017113095,0.020463847,0.016949153
170316713001022,17031671300,West Englewood,0.03125,0.030013643,0.032838983
170316713001009,17031671300,West Englewood,0.006324405,0.006821282,0.008474576
170316713003012,17031671300,West Englewood,0.014136905,0.015006821,0.014830508
170316713003013,17031671300,West Englewood,0.030133929,0.024556617,0.021186441
170316713003007,17031671300,West Englewood,0.013392857,0.017735334,0.014830508
170316713003003,17031671300,West Englewood,0.024553571,0.020463847,0.018008475
170316713002015,17031671300,West Englewood,0.00483631,0.008185539,0.006355932
170316713001016,17031671300,West Englewood,0.026785714,0.028649386,0.030720339
170316713003006,17031671300,West Englewood,0.00483631,0.008185539,0.007415254
170316713003002,17031671300,West Englewood,0.036830357,0.040927694,0.033898305
170316713001005,17031671300,West Englewood,0.019345238,0.013642565,0.013771186
170316713003000,17031671300,West Englewood,0.024553571,0.024556617,0.033898305
170316713002008,17031671300,West Englewood,0.016741071,0.016371078,0.020127119
170316713003009,17031671300,West Englewood,0.008928571,0.012278308,0.014830508
170316713002005,17031671300,West Englewood,0.0078125,0.009549795,0.013771186
170316713002011,17031671300,West Englewood,0.008928571,0.006821282,0.016949153
170316713001006,17031671300,West Englewood,0.023809524,0.017735334,0.021186441
170316713001007,17031671300,West Englewood,0.027157738,0.028649386,0.024364407
170316713002012,17031671300,West Englewood,0.016741071,0.02319236,0.022245763
170316713002006,17031671300,West Englewood,0.012276786,0.012278308,0.018008475
170316713003015,17031671300,West Englewood,0,0,0
170316713001025,17031671300,West Englewood,0.024181548,0.02319236,0.024364407
170316713002001,17031671300,West Englewood,0.030133929,0.021828104,0.016949153
170316713003001,17031671300,West Englewood,0.01264881,0.012278308,0.016949153
170316713001026,17031671300,West Englewood,0,0,0
170316713001023,17031671300,West Englewood,0.024925595,0.025920873,0.022245763
170316713002004,17031671300,West Englewood,0.01078869,0.013642565,0.016949153
170316713002013,17031671300,West Englewood,0.02046131,0.021828104,0.019067797
170316713001002,17031671300,West Englewood,0.001860119,0.001364256,0.002118644
170316713002000,17031671300,West Englewood,0.021577381,0.019099591,0.018008475
170316713001000,17031671300,West Englewood,0.000744048,0.002728513,0.002118644
170316713001003,17031671300,West Englewood,0.000744048,0.001364256,0.002118644
170316713001010,17031671300,West Englewood,0.016741071,0.013642565,0.014830508
170316713001013,17031671300,West Englewood,0.031994048,0.028649386,0.024364407
170316713001020,17031671300,West Englewood,0.027529762,0.031377899,0.028601695
170316713003008,17031671300,West Englewood,0.013764881,0.016371078,0.015889831
170316713001011,17031671300,West Englewood,0.019717262,0.020463847,0.020127119
170316713001015,17031671300,West Englewood,0.025297619,0.02319236,0.024364407
170316713003005,17031671300,West Englewood,0.003348214,0.006821282,0.009533898
170316713001001,17031671300,West Englewood,0.001116071,0.001364256,0.001059322
170316713002014,17031671300,West Englewood,0.01078869,0.012278308,0.009533898
170316713001008,17031671300,West Englewood,0.021577381,0.017735334,0.020127119
170316713001017,17031671300,West Englewood,0.01860119,0.025920873,0.023305085
170316713001018,17031671300,West Englewood,0.014136905,0.013642565,0.012711864
170316713002002,17031671300,West Englewood,0.036830357,0.039563438,0.038135593
170316713002010,17031671300,West Englewood,0.016369048,0.016371078,0.016949153
170316713002009,17031671300,West Englewood,0.011160714,0.008185539,0.015889831
170316713003011,17031671300,West Englewood,0.017485119,0.013642565,0.013771186
170316713003014,17031671300,West Englewood,0.017485119,0.016371078,0.014830508
170316713001004,17031671300,West Englewood,0.0078125,0.010914052,0.012711864
170316713001019,17031671300,West Englewood,0.036830357,0.02728513,0.022245763
170316713001024,17031671300,West Englewood,0.02827381,0.025920873,0.022245763
170316713003004,17031671300,West Englewood,0,0,0
170316713003010,17031671300,West Englewood,0.020089286,0.017735334,0.013771186
170316713001014,17031671300,West Englewood,0.025669643,0.02319236,0.018008475
170316713003016,17031671300,West Englewood,0,0,0
170316713001012,17031671300,West Englewood,0.016741071,0.02319236,0.025423729
170316713002007,17031671300,West Englewood,0.013020833,0.010914052,0.01059322
170316714001005,17031671400,West Englewood,0,0,0
170316714001000,17031671400,West Englewood,0,0,0
170316714002016,17031671400,West Englewood,0.02992278,0.030630631,0.028481013
170316714001019,17031671400,West Englewood,0.027509653,0.023423423,0.023734177
170316714002018,17031671400,West Englewood,0.031853282,0.030630631,0.030063291
170316714002020,17031671400,West Englewood,0.018822394,0.014414414,0.014240506
170316714001012,17031671400,West Englewood,0.023648649,0.021621622,0.025316456
170316714001015,17031671400,West Englewood,0.040057915,0.01981982,0.023734177
170316714001008,17031671400,West Englewood,0.019305019,0.016216216,0.017405063
170316714001023,17031671400,West Englewood,0.021718147,0.028828829,0.037974684
170316714002014,17031671400,West Englewood,0.026544402,0.030630631,0.033227848
170316714002012,17031671400,West Englewood,0.005791506,0.010810811,0.009493671
170316714002010,17031671400,West Englewood,0.012548263,0.016216216,0.015822785
170316714002017,17031671400,West Englewood,0.037644788,0.030630631,0.026898734
170316714002021,17031671400,West Englewood,0.036196911,0.032432432,0.037974684
170316714002011,17031671400,West Englewood,0.011583012,0.016216216,0.014240506
170316714002005,17031671400,West Englewood,0.011583012,0.010810811,0.009493671
170316714002007,17031671400,West Englewood,0,0,0
170316714002002,17031671400,West Englewood,0.037644788,0.03963964,0.036392405
170316714002006,17031671400,West Englewood,0,0,0
170316714001022,17031671400,West Englewood,0.040540541,0.037837838,0.039556962
170316714002019,17031671400,West Englewood,0.013030888,0.010810811,0.011075949
170316714002013,17031671400,West Englewood,0.015926641,0.014414414,0.014240506
170316714001017,17031671400,West Englewood,0.038610039,0.036036036,0.034810127
170316714001007,17031671400,West Englewood,0.026061776,0.030630631,0.030063291
170316714002015,17031671400,West Englewood,0.037162162,0.041441441,0.039556962
170316714001009,17031671400,West Englewood,0.03523166,0.028828829,0.025316456
170316714002022,17031671400,West Englewood,0.016891892,0.023423423,0.023734177
170316714001006,17031671400,West Englewood,0,0,0
170316714001024,17031671400,West Englewood,0.031370656,0.034234234,0.030063291
170316714002001,17031671400,West Englewood,0.037162162,0.036036036,0.034810127
170316714001002,17031671400,West Englewood,0.036196911,0.05045045,0.044303797
170316714001021,17031671400,West Englewood,0,0,0
170316714001010,17031671400,West Englewood,0.024131274,0.028828829,0.026898734
170316714002003,17031671400,West Englewood,0.034266409,0.028828829,0.025316456
170316714002023,17031671400,West Englewood,0.016409266,0.014414414,0.012658228
170316714001020,17031671400,West Englewood,0.034749035,0.032432432,0.030063291
170316714001004,17031671400,West Englewood,0.001447876,0.001801802,0.001582278
170316714001003,17031671400,West Englewood,0,0,0
170316714001011,17031671400,West Englewood,0.014478764,0.012612613,0.015822785
170316714002004,17031671400,West Englewood,0.025579151,0.032432432,0.033227848
170316714001018,17031671400,West Englewood,0.037162162,0.030630631,0.030063291
170316714002009,17031671400,West Englewood,0,0,0
170316714002008,17031671400,West Englewood,0,0,0
170316714001014,17031671400,West Englewood,0.006274131,0.010810811,0.015822785
170316714002000,17031671400,West Englewood,0.019787645,0.01981982,0.018987342
170316714001025,17031671400,West Englewood,0,0,0
170316714001001,17031671400,West Englewood,0.000965251,0.001801802,0.004746835
170316714001016,17031671400,West Englewood,0.017374517,0.023423423,0.028481013
170316714001026,17031671400,West Englewood,0.035714286,0.034234234,0.03164557
170316714001013,17031671400,West Englewood,0.011100386,0.010810811,0.012658228
170316715003016,17031671500,West Englewood,0.015833592,0.020474138,0.016460905
170316715003024,17031671500,West Englewood,0.010866191,0.012931034,0.009876543
170316715001001,17031671500,West Englewood,0.025457932,0.028017241,0.033744856
170316715002014,17031671500,West Englewood,0.007761565,0.007543103,0.005761317
170316715002020,17031671500,West Englewood,0.017075442,0.012931034,0.01563786
170316715002031,17031671500,West Englewood,0.010555728,0.009698276,0.008230453
170316715002002,17031671500,West Englewood,0,0,0
170316715001005,17031671500,West Englewood,0.020800993,0.021551724,0.018930041
170316715002003,17031671500,West Englewood,0,0,0.001646091
170316715003012,17031671500,West Englewood,0.000620925,0.001077586,0.001646091
170316715003022,17031671500,West Englewood,0.013349891,0.015086207,0.01399177
170316715002028,17031671500,West Englewood,0.013349891,0.023706897,0.019753086
170316715001008,17031671500,West Englewood,0.002483701,0.004310345,0.005761317
170316715003014,17031671500,West Englewood,0.005588327,0.006465517,0.004938272
170316715003031,17031671500,West Englewood,0.000931388,0,0
170316715002016,17031671500,West Englewood,0,0,0
170316715002017,17031671500,West Englewood,0.012418504,0.009698276,0.007407407
170316715001009,17031671500,West Englewood,0,0,0
170316715001010,17031671500,West Englewood,0.012728966,0.015086207,0.013168724
170316715002009,17031671500,West Englewood,0.021111456,0.02262931,0.023045267
170316715002019,17031671500,West Englewood,0.008692952,0.007543103,0.005761317
170316715003035,17031671500,West Englewood,0.012418504,0.00862069,0.007407407
170316715002029,17031671500,West Englewood,0.018627755,0.015086207,0.020576132
170316715003034,17031671500,West Englewood,0.012418504,0.00862069,0.008230453
170316715003005,17031671500,West Englewood,0.012108041,0.010775862,0.012345679
170316715003023,17031671500,West Englewood,0.014902204,0.016163793,0.014814815
170316715003018,17031671500,West Englewood,0.009313878,0.010775862,0.010699588
170316715002005,17031671500,West Englewood,0.012108041,0.012931034,0.01399177
170316715002018,17031671500,West Englewood,0.008072027,0.011853448,0.009876543
170316715002008,17031671500,West Englewood,0.022042844,0.026939655,0.024691358
170316715003029,17031671500,West Englewood,0.019869606,0.019396552,0.017283951
170316715001000,17031671500,West Englewood,0.000931388,0.002155172,0.001646091
170316715001007,17031671500,West Englewood,0.019248681,0.019396552,0.016460905
170316715003020,17031671500,West Englewood,0,0,0
170316715001011,17031671500,West Englewood,0.004967401,0.004310345,0.004115226
170316715001002,17031671500,West Englewood,0.029804409,0.030172414,0.032098765
170316715001016,17031671500,West Englewood,0,0,0
170316715002026,17031671500,West Englewood,0.017075442,0.016163793,0.01399177
170316715002001,17031671500,West Englewood,0.017075442,0.018318966,0.017283951
170316715003027,17031671500,West Englewood,0.00714064,0.007543103,0.010699588
170316715003025,17031671500,West Englewood,0.017385905,0.012931034,0.012345679
170316715003021,17031671500,West Englewood,0.002173238,0.003232759,0.003292181
170316715002032,17031671500,West Englewood,0.020490531,0.015086207,0.012345679
170316715002015,17031671500,West Englewood,0,0,0
170316715003032,17031671500,West Englewood,0.009313878,0.012931034,0.009876543
170316715003033,17031671500,West Englewood,0.013660354,0.012931034,0.010699588
170316715002013,17031671500,West Englewood,0.022974232,0.017241379,0.016460905
170316715002010,17031671500,West Englewood,0.023284694,0.02262931,0.028806584
170316715003019,17031671500,West Englewood,0.004656939,0.003232759,0.004938272
170316715003001,17031671500,West Englewood,0.011176653,0.011853448,0.013168724
170316715002025,17031671500,West Englewood,0.01676498,0.012931034,0.017283951
170316715003009,17031671500,West Englewood,0.001862776,0.003232759,0.010699588
170316715003008,17031671500,West Englewood,0,0,0
170316715002000,17031671500,West Englewood,0.001552313,0.001077586,0.001646091
170316715001015,17031671500,West Englewood,0.005898789,0.006465517,0.009876543
170316715001017,17031671500,West Englewood,0,0,0
170316715001004,17031671500,West Englewood,0.022663769,0.026939655,0.023868313
170316715001014,17031671500,West Englewood,0.018317293,0.025862069,0.023868313
170316715003007,17031671500,West Englewood,0.013349891,0.016163793,0.023868313
170316715002021,17031671500,West Englewood,0.018627755,0.018318966,0.018106996
170316715002022,17031671500,West Englewood,0.012728966,0.012931034,0.010699588
170316715002006,17031671500,West Englewood,0,0,0
170316715002007,17031671500,West Englewood,0.013039429,0.015086207,0.017283951
170316715003030,17031671500,West Englewood,0.013349891,0.012931034,0.013168724
170316715003002,17031671500,West Englewood,0.010866191,0.014008621,0.016460905
170316715003004,17031671500,West Englewood,0.01800683,0.018318966,0.022222222
170316715003006,17031671500,West Englewood,0.013660354,0.012931034,0.011522634
170316715003011,17031671500,West Englewood,0.007451102,0.005387931,0.005761317
170316715002027,17031671500,West Englewood,0.017075442,0.015086207,0.013168724
170316715002004,17031671500,West Englewood,0.020180068,0.012931034,0.009876543
170316715001013,17031671500,West Englewood,0.011487116,0.016163793,0.016460905
170316715001018,17031671500,West Englewood,0.00838249,0.006465517,0.009876543
170316715003026,17031671500,West Englewood,0.014281279,0.021551724,0.018106996
170316715002012,17031671500,West Englewood,0.002173238,0.002155172,0.002469136
170316715003013,17031671500,West Englewood,0,0,0
170316715003015,17031671500,West Englewood,0,0,0
170316715002023,17031671500,West Englewood,0.023284694,0.015086207,0.013168724
170316715002011,17031671500,West Englewood,0.019559143,0.020474138,0.024691358
170316715002030,17031671500,West Englewood,0.009313878,0.009698276,0.008230453
170316715001003,17031671500,West Englewood,0.019869606,0.018318966,0.018106996
170316715003003,17031671500,West Englewood,0.008072027,0.009698276,0.014814815
170316715003017,17031671500,West Englewood,0.015212667,0.015086207,0.012345679
170316715003028,17031671500,West Englewood,0.024216082,0.020474138,0.017283951
170316715001012,17031671500,West Englewood,0.000931388,0.001077586,0.000823045
170316715003000,17031671500,West Englewood,0,0,0
170316715003010,17031671500,West Englewood,0.002173238,0.003232759,0.004938272
170316715001006,17031671500,West Englewood,0.023595157,0.023706897,0.019753086
170316715002024,17031671500,West Englewood,0.029183483,0.016163793,0.01563786
170316716002008,17031671600,West Englewood,0.012825651,0.012674271,0.012745098
170316716002007,17031671600,West Englewood,0.02004008,0.020278834,0.021568627
170316716001000,17031671600,West Englewood,0.016432866,0.015209125,0.015686275
170316716001001,17031671600,West Englewood,0.03006012,0.032953105,0.034313725
170316716003014,17031671600,West Englewood,0.010420842,0.010139417,0.019607843
170316716003007,17031671600,West Englewood,0.007214429,0.003802281,0.002941176
170316716002005,17031671600,West Englewood,0.016833667,0.015209125,0.020588235
170316716002012,17031671600,West Englewood,0.013627255,0.013941698,0.012745098
170316716002010,17031671600,West Englewood,0.021643287,0.015209125,0.011764706
170316716001017,17031671600,West Englewood,0.004008016,0.005069708,0.006862745
170316716003011,17031671600,West Englewood,0.019639279,0.024081115,0.026470588
170316716002021,17031671600,West Englewood,0.017635271,0.013941698,0.012745098
170316716001010,17031671600,West Englewood,0.016432866,0.016476553,0.016666667
170316716001013,17031671600,West Englewood,0.018837675,0.020278834,0.017647059
170316716002006,17031671600,West Englewood,0.019639279,0.025348542,0.024509804
170316716001016,17031671600,West Englewood,0.073346693,0.103929024,0.087254902
170316716001002,17031671600,West Englewood,0.030861723,0.024081115,0.020588235
170316716003000,17031671600,West Englewood,0.034869739,0.027883397,0.028431373
170316716003009,17031671600,West Englewood,0.000400802,0.001267427,0.001960784
170316716002002,17031671600,West Englewood,0,0,0
170316716002017,17031671600,West Englewood,0.021643287,0.01774398,0.019607843
170316716002022,17031671600,West Englewood,0.011222445,0.010139417,0.007843137
170316716003001,17031671600,West Englewood,0.010821643,0.012674271,0.012745098
170316716003003,17031671600,West Englewood,0.011222445,0.013941698,0.018627451
170316716001015,17031671600,West Englewood,0.017635271,0.012674271,0.011764706
170316716001009,17031671600,West Englewood,0.024048096,0.024081115,0.02254902
170316716003012,17031671600,West Englewood,0.02244489,0.020278834,0.021568627
170316716002003,17031671600,West Englewood,0,0,0
170316716002014,17031671600,West Englewood,0.019639279,0.020278834,0.020588235
170316716002013,17031671600,West Englewood,0.023647295,0.024081115,0.020588235
170316716002004,17031671600,West Englewood,0.01242485,0.012674271,0.014705882
170316716001011,17031671600,West Englewood,0.016432866,0.019011407,0.020588235
170316716003013,17031671600,West Englewood,0.028456914,0.01774398,0.014705882
170316716001007,17031671600,West Englewood,0.021242485,0.01774398,0.018627451
170316716002020,17031671600,West Englewood,0.009218437,0.00887199,0.006862745
170316716003017,17031671600,West Englewood,0.000400802,0.001267427,0.001960784
170316716001003,17031671600,West Englewood,0.02004008,0.016476553,0.02254902
